Timestamp(ms),Current(uA),D0-D7
207290,27.234,00000000
207300,27.242,00000000
207310,27.325,00000000
207320,27.415,00000000
207330,27.527,00000000
207340,27.688,00000000
207350,27.680,00000000
207360,27.880,00000000
207370,27.965,00000000
207380,28.025,00000000
207390,27.977,00000000
207400,28.006,00000000
207410,28.136,00000000
207420,28.033,00000000
207430,28.062,00000000
207440,27.980,00000000
207450,27.783,00000000
207460,27.761,00000000
207470,27.534,00000000
207480,27.420,00000000
207490,27.324,00000000
207500,27.305,00000000
207510,27.338,00000000
207520,27.519,00000000
207530,27.555,00000000
207540,27.654,00000000
207550,27.778,00000000
207560,27.852,00000000
207570,27.904,00000000
207580,28.006,00000000
207590,28.088,00000000
207600,28.029,00000000
207610,28.236,00000000
207620,28.135,00000000
207630,27.997,00000000
207640,28.018,00000000
207650,27.889,00000000
207660,27.766,00000000
207670,27.563,00000000
207680,27.232,00000000
207690,27.208,00000000
207700,27.323,00000000
207710,27.417,00000000
207720,27.580,00000000
207730,27.612,00000000
207740,27.771,00000000
207750,27.741,00000000
207760,27.808,00000000
207770,28.027,00000000
207780,28.057,00000000
207790,28.123,00000000
207800,28.150,00000000
207810,28.089,00000000
207820,28.156,00000000
207830,28.085,00000000
207840,27.804,00000000
207850,27.849,00000000
207860,27.772,00000000
207870,27.554,00000000
207880,27.396,00000000
207890,27.200,00000000
207900,27.228,00000000
207910,27.342,00000000
207920,27.435,00000000
207930,27.566,00000000
207940,27.809,00000000
207950,27.717,00000000
207960,27.933,00000000
207970,27.960,00000000
207980,28.075,00000000
207990,28.083,00000000
208000,28.064,00000000
208010,28.211,00000000
208020,27.988,00000000
208030,28.033,00000000
208040,27.997,00000000
208050,27.744,00000000
208060,27.558,00000000
208070,27.520,00000000
208080,27.077,00000000
208090,27.195,00000000
208100,27.461,00000000
208110,27.424,00000000
208120,27.596,00000000
208130,27.612,00000000
208140,27.865,00000000
208150,27.824,00000000
208160,27.934,00000000
208170,27.973,00000000
208180,28.112,00000000
208190,28.107,00000000
208200,28.056,00000000
208210,28.030,00000000
208220,28.026,00000000
208230,28.100,00000000
208240,27.809,00000000
208250,27.643,00000000
208260,27.614,00000000
208270,27.445,00000000
208280,27.100,00000000
208290,27.293,00000000
208300,27.390,00000000
208310,27.485,00000000
208320,27.623,00000000
208330,27.612,00000000
208340,27.771,00000000
208350,27.955,00000000
208360,27.924,00000000
208370,28.014,00000000
208380,28.103,00000000
208390,28.036,00000000
208400,28.064,00000000
208410,28.115,00000000
208420,28.048,00000000
208430,28.060,00000000
208440,27.926,00000000
208450,27.669,00000000
208460,27.497,00000000
208470,27.238,00000000
208480,27.175,00000000
208490,27.299,00000000
208500,27.410,00000000
208510,27.490,00000000
208520,27.572,00000000
208530,27.739,00000000
208540,27.768,00000000
208550,27.806,00000000
208560,28.008,00000000
208570,27.914,00000000
208580,27.963,00000000
208590,28.124,00000000
208600,28.014,00000000
208610,28.193,00000000
208620,28.035,00000000
208630,27.934,00000000
208640,27.876,00000000
208650,27.572,00000000
208660,27.507,00000000
208670,27.466,00000000
208680,27.275,00000000
208690,27.376,00000000
208700,27.297,00000000
208710,27.528,00000000
208720,27.697,00000000
208730,27.725,00000000
208740,27.812,00000000
208750,27.982,00000000
208760,28.012,00000000
208770,28.127,00000000
208780,27.921,00000000
208790,27.985,00000000
208800,28.012,00000000
208810,28.062,00000000
208820,27.990,00000000
208830,27.749,00000000
208840,27.796,00000000
208850,27.695,00000000
208860,27.368,00000000
208870,27.194,00000000
208880,27.205,00000000
208890,27.482,00000000
208900,27.457,00000000
208910,27.584,00000000
208920,27.780,00000000
208930,27.857,00000000
208940,27.802,00000000
208950,27.812,00000000
208960,28.034,00000000
208970,27.974,00000000
208980,28.065,00000000
208990,28.025,00000000
209000,28.095,00000000
209010,27.976,00000000
209020,27.870,00000000
209030,27.819,00000000
209040,27.722,00000000
209050,27.579,00000000
209060,27.334,00000000
209070,27.204,00000000
209080,27.235,00000000
209090,27.385,00000000
209100,27.610,00000000
209110,27.568,00000000
209120,27.807,00000000
209130,27.861,00000000
209140,27.782,00000000
209150,27.999,00000000
209160,27.918,00000000
209170,28.183,00000000
209180,28.106,00000000
209190,28.149,00000000
209200,27.982,00000000
209210,28.013,00000000
209220,27.914,00000000
209230,27.798,00000000
209240,27.758,00000000
209250,27.427,00000000
209260,27.147,00000000
209270,27.355,00000000
209280,27.463,00000000
209290,27.567,00000000
209300,27.636,00000000
209310,27.629,00000000
209320,27.870,00000000
209330,27.894,00000000
209340,27.992,00000000
209350,27.867,00000000
209360,27.946,00000000
209370,28.099,00000000
209380,28.161,00000000
209390,28.139,00000000
209400,27.925,00000000
209410,27.977,00000000
209420,27.812,00000000
209430,27.741,00000000
209440,27.563,00000000
209450,27.363,00000000
209460,27.128,00000000
209470,27.327,00000000
209480,27.358,00000000
209490,27.534,00000000
209500,27.624,00000000
209510,27.694,00000000
209520,27.850,00000000
209530,27.839,00000000
209540,27.962,00000000
209550,27.996,00000000
209560,28.060,00000000
209570,28.050,00000000
209580,28.151,00000000
209590,28.172,00000000
209600,27.975,00000000
209610,28.016,00000000
209620,27.923,00000000
209630,27.618,00000000
209640,27.360,00000000
209650,27.148,00000000
209660,27.237,00000000
209670,27.386,00000000
209680,27.465,00000000
209690,27.533,00000000
209700,27.609,00000000
209710,27.791,00000000
209720,27.897,00000000
209730,27.892,00000000
209740,28.077,00000000
209750,28.055,00000000
209760,27.969,00000000
209770,28.132,00000000
209780,28.059,00000000
209790,28.000,00000000
209800,28.085,00000000
209810,27.757,00000000
209820,27.716,00000000
209830,27.470,00000000
209840,27.307,00000000
209850,27.144,00000000
209860,27.361,00000000
209870,27.407,00000000
209880,27.487,00000000
209890,27.594,00000000
209900,27.697,00000000
209910,27.763,00000000
209920,27.941,00000000
209930,27.912,00000000
209940,28.121,00000000
209950,28.052,00000000
209960,28.133,00000000
209970,28.251,00000000
209980,28.162,00000000
209990,28.131,00000000
210000,27.897,00000000
210010,27.730,00000000
210020,27.688,00000000
210030,27.533,00000000
210040,27.398,00000000
210050,27.249,00000000
210060,27.335,00000000
210070,27.560,00000000
210080,27.518,00000000
210090,27.601,00000000
210100,27.617,00000000
210110,27.895,00000000
210120,27.928,00000000
210130,28.006,00000000
210140,28.112,00000000
210150,28.052,00000000
210160,28.083,00000000
210170,28.103,00000000
210180,28.034,00000000
210190,28.162,00000000
210200,27.913,00000000
210210,27.830,00000000
210220,27.700,00000000
210230,27.331,00000000
210240,27.221,00000000
210250,27.226,00000000
210260,27.369,00000000
210270,27.531,00000000
210280,27.566,00000000
210290,27.718,00000000
210300,27.834,00000000
210310,27.752,00000000
210320,27.962,00000000
210330,28.031,00000000
210340,28.214,00000000
210350,28.024,00000000
210360,28.003,00000000
210370,28.200,00000000
210380,28.134,00000000
210390,28.031,00000000
210400,27.771,00000000
210410,27.665,00000000
210420,27.683,00000000
210430,27.250,00000000
210440,27.260,00000000
210450,27.345,00000000
210460,27.377,00000000
210470,27.570,00000000
210480,27.732,00000000
210490,27.807,00000000
210500,27.700,00000000
210510,27.872,00000000
210520,28.046,00000000
210530,27.934,00000000
210540,28.059,00000000
210550,28.094,00000000
210560,28.066,00000000
210570,28.131,00000000
210580,28.000,00000000
210590,27.906,00000000
210600,27.788,00000000
210610,27.485,00000000
210620,27.381,00000000
210630,27.229,00000000
210640,27.270,00000000
210650,27.380,00000000
210660,27.442,00000000
210670,27.680,00000000
210680,27.733,00000000
210690,27.857,00000000
210700,27.730,00000000
210710,27.910,00000000
210720,28.094,00000000
210730,27.930,00000000
210740,28.009,00000000
210750,28.050,00000000
210760,27.994,00000000
210770,28.112,00000000
210780,27.818,00000000
210790,27.744,00000000
210800,27.567,00000000
210810,27.423,00000000
210820,27.223,00000000
210830,27.140,00000000
210840,27.334,00000000
210850,27.443,00000000
210860,27.561,00000000
210870,27.703,00000000
210880,27.651,00000000
210890,27.844,00000000
210900,27.882,00000000
210910,28.045,00000000
210920,28.001,00000000
210930,28.153,00000000
210940,28.082,00000000
210950,28.083,00000000
210960,28.013,00000000
210970,27.942,00000000
210980,27.812,00000000
210990,27.656,00000000
211000,27.529,00000000
211010,27.122,00000000
211020,27.238,00000000
211030,27.297,00000000
211040,27.455,00000000
211050,27.605,00000000
211060,27.747,00000000
211070,27.696,00000000
211080,27.817,00000000
211090,27.968,00000000
211100,27.963,00000000
211110,28.047,00000000
211120,28.127,00000000
211130,28.144,00000000
211140,28.164,00000000
211150,27.886,00000000
211160,27.930,00000000
211170,27.911,00000000
211180,27.835,00000000
211190,27.767,00000000
211200,27.352,00000000
211210,27.084,00000000
211220,27.072,00000000
211230,27.356,00000000
211240,27.455,00000000
211250,27.599,00000000
211260,27.711,00000000
211270,27.796,00000000
211280,27.842,00000000
211290,27.835,00000000
211300,27.946,00000000
211310,27.957,00000000
211320,28.101,00000000
211330,28.163,00000000
211340,27.980,00000000
211350,28.065,00000000
211360,27.958,00000000
211370,27.806,00000000
211380,27.620,00000000
211390,27.676,00000000
211400,27.313,00000000
211410,27.289,00000000
211420,27.393,00000000
211430,27.589,00000000
211440,27.661,00000000
211450,27.786,00000000
211460,27.709,00000000
211470,27.729,00000000
211480,27.897,00000000
211490,27.858,00000000
211500,28.051,00000000
211510,28.040,00000000
211520,28.080,00000000
211530,28.086,00000000
211540,28.062,00000000
211550,28.140,00000000
211560,28.104,00000000
211570,27.801,00000000
211580,27.625,00000000
211590,27.583,00000000
211600,27.133,00000000
211610,27.231,00000000
211620,27.394,00000000
211630,27.447,00000000
211640,27.448,00000000
211650,27.614,00000000
211660,27.766,00000000
211670,27.685,00000000
211680,27.840,00000000
211690,28.060,00000000
211700,27.986,00000000
211710,28.001,00000000
211720,28.054,00000000
211730,28.060,00000000
211740,28.112,00000000
211750,27.937,00000000
211760,27.830,00000000
211770,27.815,00000000
211780,27.595,00000000
211790,27.361,00000000
211800,27.210,00000000
211810,27.136,00000000
211820,27.577,00000000
211830,27.435,00000000
211840,27.597,00000000
211850,27.747,00000000
211860,27.800,00000000
211870,27.905,00000000
211880,27.956,00000000
211890,28.027,00000000
211900,27.959,00000000
211910,28.042,00000000
211920,28.102,00000000
211930,28.105,00000000
211940,28.006,00000000
211950,27.883,00000000
211960,27.834,00000000
211970,27.723,00000000
211980,27.483,00000000
211990,27.162,00000000
212000,27.244,00000000
212010,27.305,00000000
212020,27.433,00000000
212030,27.574,00000000
212040,27.688,00000000
212050,27.701,00000000
212060,27.897,00000000
212070,27.910,00000000
212080,27.796,00000000
212090,28.028,00000000
212100,28.090,00000000
212110,28.016,00000000
212120,28.049,00000000
212130,28.117,00000000
212140,28.065,00000000
212150,27.755,00000000
212160,27.742,00000000
212170,27.301,00000000
212180,27.265,00000000
212190,27.289,00000000
212200,27.253,00000000
212210,27.424,00000000
212220,27.429,00000000
212230,27.690,00000000
212240,27.737,00000000
212250,27.844,00000000
212260,27.955,00000000
212270,27.986,00000000
212280,27.957,00000000
212290,28.046,00000000
212300,27.950,00000000
212310,28.016,00000000
212320,28.014,00000000
212330,28.062,00000000
212340,27.765,00000000
212350,27.955,00000000
212360,27.749,00000000
212370,27.452,00000000
212380,27.205,00000000
212390,27.094,00000000
212400,27.344,00000000
212410,27.373,00000000
212420,27.647,00000000
212430,27.704,00000000
212440,27.799,00000000
212450,27.907,00000000
212460,28.011,00000000
212470,27.953,00000000
212480,27.919,00000000
212490,28.066,00000000
212500,28.069,00000000
212510,28.031,00000000
212520,28.046,00000000
212530,27.902,00000000
212540,27.759,00000000
212550,27.636,00000000
212560,27.340,00000000
212570,27.222,00000000
212580,27.269,00000000
212590,27.365,00000000
212600,27.530,00000000
212610,27.587,00000000
212620,27.671,00000000
212630,27.791,00000000
212640,27.842,00000000
212650,27.825,00000000
212660,27.969,00000000
212670,28.083,00000000
212680,28.125,00000000
212690,28.089,00000000
212700,28.077,00000000
212710,27.891,00000000
212720,27.922,00000000
212730,27.935,00000000
212740,27.711,00000000
212750,27.604,00000000
212760,27.173,00000000
212770,27.065,00000000
212780,27.256,00000000
212790,27.471,00000000
212800,27.433,00000000
212810,27.618,00000000
212820,27.664,00000000
212830,27.813,00000000
212840,28.054,00000000
212850,27.964,00000000
212860,28.056,00000000
212870,28.192,00000000
212880,28.108,00000000
212890,28.113,00000000
212900,27.959,00000000
212910,27.830,00000000
212920,27.804,00000000
212930,27.838,00000000
212940,27.676,00000000
212950,27.650,00000000
212960,27.169,00000000
212970,27.219,00000000
212980,27.383,00000000
212990,27.460,00000000
213000,27.555,00000000
213010,27.681,00000000
213020,27.681,00000000
213030,27.735,00000000
213040,27.987,00000000
213050,27.936,00000000
213060,28.140,00000000
213070,28.166,00000000
213080,28.089,00000000
213090,28.039,00000000
213100,27.959,00000000
213110,27.877,00000000
213120,27.938,00000000
213130,27.729,00000000
213140,27.625,00000000
213150,27.387,00000000
213160,581.096,X0000000
213170,283.330,10000000
213180,176.040,10000000
213190,136.745,10000000
213200,121.993,10000000
213210,318.786,10000000
213220,625.748,10000000
213230,299.595,10000000
213240,181.653,10000000
213250,138.300,10000000
213260,122.700,10000000
213270,116.997,10000000
213280,114.643,10000000
213290,114.307,10000000
213300,113.870,10000000
213310,113.971,10000000
213320,114.422,10000000
213330,114.481,10000000
213340,114.777,10000000
213350,115.051,10000000
213360,115.390,10000000
213370,115.652,10000000
213380,115.002,10000000
213390,113.403,10000000
213400,112.223,10000000
213410,112.369,10000000
213420,112.458,10000000
213430,112.686,10000000
213440,112.696,10000000
213450,112.959,10000000
213460,113.218,10000000
213470,113.467,10000000
213480,113.695,10000000
213490,113.971,10000000
213500,114.062,10000000
213510,114.554,10000000
213520,114.786,10000000
213530,114.723,10000000
213540,114.889,10000000
213550,115.222,10000000
213560,115.480,10000000
213570,115.490,10000000
213580,115.209,10000000
213590,114.264,10000000
213600,112.309,10000000
213610,112.499,10000000
213620,112.317,10000000
213630,112.514,10000000
213640,112.442,10000000
213650,112.940,10000000
213660,113.283,10000000
213670,113.567,10000000
213680,113.744,10000000
213690,113.579,10000000
213700,114.049,10000000
213710,114.582,10000000
213720,114.609,10000000
213730,114.600,10000000
213740,115.122,10000000
213750,115.362,10000000
213760,115.435,10000000
213770,115.849,10000000
213780,115.665,10000000
213790,115.137,10000000
213800,113.158,10000000
213810,112.524,10000000
213820,112.571,10000000
213830,112.506,10000000
213840,113.164,10000000
213850,113.205,10000000
213860,113.636,10000000
213870,113.731,10000000
213880,114.195,10000000
213890,114.076,10000000
213900,114.016,10000000
213910,114.199,10000000
213920,114.470,10000000
213930,115.236,10000000
213940,114.673,10000000
213950,115.603,10000000
213960,115.327,10000000
213970,115.470,10000000
213980,115.761,10000000
213990,115.477,10000000
214000,113.892,10000000
214010,112.628,10000000
214020,112.655,10000000
214030,112.793,10000000
214040,113.158,10000000
214050,113.195,10000000
214060,113.421,10000000
214070,113.689,10000000
214080,113.421,10000000
214090,113.892,10000000
214100,114.237,10000000
214110,114.153,10000000
